at_buy_boolean	at_freq_buy	at_freq_last24_buy	at_freq_last24_sv	at_freq_last24_sv_int_buy	at_freq_sv	at_freq_sv_int_buy	at_interval_buy	at_interval_sv	at_interval_sv_int_buy	expected_time_buy	expected_time_sv	expected_time_sv_int_buy	last_buy	last_sv	last_sv_int_buy	multiple_buy	multiple_sv	multiple_sv_int_buy	uniq_content_links	num_checkins	y_buy
0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	56	244	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	3	2953	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	123	0	0	0	0	47	123	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	138	0	0	0	0	13	57	0
0	0	0	0	0	5	0	0	23.5	0	0	-33.41375	0	0	52	0	0	1	0	138	350	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	93	624	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	175	0	0	0	0	162	1502	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	41	132	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	67	355	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	10	39	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	30	152	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	131	0	0	0	0	56	963	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	0	0	0	0	38	111	0
0	0	0	0	0	3	0	0	6.125	0	0	-17.91035	0	0	21	0	0	1	0	31	79	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	9	33	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	169	0	0	0	0	168	1584	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	136	0	0	0	0	55	2351	0
0	0	0	0	0	2	0	0	.0416667	0	0	-104.4442	0	0	104	0	0	1	0	93	301	0
0	0	0	0	0	3	0	0	65.5625	0	0	-5.307883	0	0	49	0	0	1	0	82	175	0
0	0	0	0	0	2	0	0	8.375	0	0	-10.4161	0	0	14	0	0	1	0	43	77	0
0	0	0	0	0	5	0	0	.7291667	0	0	-1.833633	0	0	2	0	0	1	0	18	226	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	165	2018	0
1	1	0	0	0	11	11	0	9.966666	9.966666	0	7.80571	7.80571	31	1	1	0	1	1	45	218	0
0	0	0	0	0	3	0	0	19.52083	0	0	-68.08931	0	0	81	0	0	1	0	94	506	0
0	0	0	0	0	5	0	0	3.708333	0	0	.7837167	0	0	2	0	0	1	0	6	42	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	132	0	0	0	0	160	1517	0
0	0	0	0	0	5	0	0	7.052083	0	0	4.612058	0	0	1	0	0	1	0	16	61	0
0	0	0	0	0	2	0	0	23.5	0	0	-132.631	0	0	144	0	0	1	0	126	1243	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	66	0	0	0	0	71	420	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	52	174	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	9	23	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	161	288	0
1	1	0	0	0	7	7	0	22.56944	22.56944	0	5.355205	5.355205	32	13	13	0	1	1	164	4107	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	152	1903	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	8	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	0	0	0	64	226	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	8	57	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	97	385	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	133	0	0	0	0	50	182	0
0	0	0	0	0	4	0	0	57.33333	0	0	32.00622	0	0	10	0	0	1	0	168	412	0
0	0	0	0	0	2	0	0	7.916667	0	0	-175.4709	0	0	179	0	0	1	0	131	659	0
1	1	0	0	0	3	3	0	.8541667	.8541667	0	-59.41595	-59.41595	59	59	59	0	1	1	48	963	0
0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	174	406	0
0	0	0	0	0	6	0	0	12.83333	0	0	6.620336	0	0	4	0	0	1	0	28	137	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	41	231	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	131	0	0	0	0	85	275	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	156	0	0	0	0	50	122	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	103	0	0	0	0	161	478	0
1	1	0	0	0	4	4	0	42.875	42.875	0	29.2437	29.2437	103	2	2	0	1	1	119	547	0
0	0	0	0	0	2	0	0	13.79167	0	0	3.579133	0	0	3	0	0	1	0	11	185	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	6	33	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	23	47	0
0	0	0	0	0	3	0	0	10.9375	0	0	5.963517	0	0	1	0	0	1	0	19	68	0
0	0	0	0	0	2	0	0	43.45833	0	0	6.966887	0	0	14	0	0	1	0	59	198	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	69	0	0	0	0	179	2297	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	135	0	0	0	0	176	1352	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	81	142	0
0	0	0	0	0	3	0	0	9.791667	0	0	3.051769	0	0	3	0	0	1	0	44	14	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	132	296	0
0	0	0	0	0	3	0	0	16.04167	0	0	-24.24746	0	0	34	0	0	1	0	185	422	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	108	0	0	0	0	37	14	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	97	229	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	114	352	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	110	0	0	0	0	187	516	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	61	163	0
1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	-1	321	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	33	94	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	168	1518	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	63	237	0
0	0	0	0	0	3	0	0	13.41667	0	0	-131.5101	0	0	140	0	0	1	0	113	191	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	139	449	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	107	0	0	0	0	68	207	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	168	0	0	0	0	114	5942	0
0	0	0	0	0	2	0	0	.7083333	0	0	-41.7522	0	0	42	0	0	1	0	115	218	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	167	0	0	0	0	81	1399	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	0	0	0	0	10	35	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	71	234	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	158	0	0	0	0	123	404	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	44	0	0	0	0	165	1754	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	91	0	0	0	0	55	464	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	0	0	0	0	30	410	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	0	0	9	68	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	27	70	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	171	0	0	0	0	-1	6	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	138	275	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	173	229	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	0	0	0	0	129	429	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	102	0	0	0	0	70	423	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	5	14	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	112	0	0	0	0	190	2711	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	111	0	0	0	0	150	1501	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	32	138	0
0	0	0	0	0	2	0	0	40	0	0	17.10704	0	0	2	0	0	1	0	23	64	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	182	0	0	0	0	175	4216	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	36	76	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	49	104	0
0	0	0	0	0	2	0	0	8.875	0	0	-130.0109	0	0	134	0	0	1	0	168	941	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	11	71	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	177	4000	0
1	1	0	0	0	2	2	0	43.875	43.875	0	20.15643	20.15643	1	1	1	0	1	1	55	227	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	35	134	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	69	214	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	7	25	0
0	0	0	0	0	3	0	0	54.5625	0	0	-20.58215	0	0	56	0	0	1	0	148	1360	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	95	158	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	175	0	0	0	0	18	99	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	44	0	0	0	0	46	99	0
0	0	0	0	0	8	0	0	21.82143	0	0	3.762012	0	0	15	0	0	1	0	120	849	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	70	0	0	0	0	88	368	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	78	0	0	0	0	163	5474	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	169	9389	0
0	0	0	0	0	2	0	0	123.1667	0	0	9.801562	0	0	51	0	0	1	0	138	546	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	15	70	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	27	99	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	157	0	0	0	0	173	866	0
0	0	0	0	0	6	0	0	10.21667	0	0	-25.74786	0	0	34	0	0	1	0	96	689	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	0	0	0	141	461	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	170	0	0	0	0	168	1369	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	4	26	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	0	0	47	223	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	44	145	0
0	0	0	0	0	3	0	0	19	0	0	10.81757	0	0	1	0	0	1	0	99	140	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	162	658	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	147	0	0	0	0	130	459	0
0	0	0	0	0	2	0	0	32.79167	0	0	-14.5797	0	0	30	0	0	1	0	41	63	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	81	0	0	0	0	130	616	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	66	291	0
0	0	0	0	0	2	0	0	57.625	0	0	-37.45882	0	0	66	0	0	1	0	188	3940	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	133	0	0	0	0	99	247	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	154	0	0	0	0	94	466	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	78	0	0	0	0	171	604	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	26	178	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	30	91	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	37	154	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	11	18	0
0	0	0	0	0	2	0	0	102.875	0	0	-14.59133	0	0	66	0	0	1	0	173	388	0
0	0	0	0	0	2	0	0	32.41667	0	0	-125.6891	0	0	141	0	0	1	0	171	2534	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	23	419	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	112	328	0
0	0	0	0	0	4	0	0	22.66667	0	0	-12.01277	0	0	29	0	0	1	0	116	2315	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	37	265	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	14	107	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	85	0	0	0	0	25	111	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	0	0	0	0	6	40	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	48	0	0	0	0	177	1979	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	37	1222	0
0	0	0	0	0	17	0	0	8.994792	0	0	-31.59448	0	0	40	0	0	1	0	65	405	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	108	0	0	0	0	173	676	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	12	78	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	45	99	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	168	1768	0
1	1	0	0	0	2	2	0	16.04167	16.04167	0	-82.0244	-82.0244	90	90	90	0	1	1	107	279	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	119	0	0	0	0	32	63	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	0	63	490	0
1	1	0	0	0	5	5	0	14.85417	14.85417	0	-73.45097	-73.45097	144	85	85	0	1	1	158	1041	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	43	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	121	0	0	0	0	84	588	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	57	181	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	119	0	0	0	0	68	332	0
1	1	0	1	1	16	16	0	1.166667	1.166667	0	.3123375	.3123375	14	0	0	0	1	1	36	199	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	111	0	0	0	0	30	272	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	145	0	0	0	0	133	451	0
0	0	0	2	0	2	0	0	56.625	0	0	27.93862	0	0	0	0	0	1	0	28	94	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	69	0	0	0	0	157	1005	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	174	907	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	19	512	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	75	0	0	0	0	16	49	0
0	0	0	0	0	6	0	0	17	0	0	-39.80942	0	0	53	0	0	1	0	114	2108	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	111	0	0	0	0	128	334	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	30	565	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	164	441	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	39	168	0
0	0	0	0	0	2	0	0	14.41667	0	0	-7.824791	0	0	15	0	0	1	0	159	1513	0
0	0	0	0	0	2	0	0	4.875	0	0	-16.2913	0	0	18	0	0	1	0	181	2141	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	28	138	0
0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	365	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	148	0	0	0	0	42	131	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	39	429	0
0	0	0	0	0	2	0	0	13.875	0	0	-66.20812	0	0	73	0	0	1	0	176	3005	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	60	434	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	130	191	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	176	697	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	71	66	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	60	0	0	0	0	101	485	0
0	0	0	0	0	2	0	0	4.083333	0	0	-48.8206	0	0	50	0	0	1	0	48	156	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	178	0	0	0	0	174	2429	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	10	326	0
1	1	0	0	0	2	2	0	.0416667	.0416667	0	-108.9502	-108.9502	108	108	108	0	1	1	26	137	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	22	37	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	10	69	0
0	0	0	0	0	2	0	0	93.25	0	0	-7.962987	0	0	54	0	0	1	0	174	644	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	165	0	0	0	0	31	107	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	48	0	0	0	0	51	141	0
0	0	0	0	0	3	0	0	.1666667	0	0	-7.019977	0	0	7	0	0	1	0	22	59	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	35	112	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	58	0	0	0	0	164	501	0
0	0	0	7	0	2	0	0	.5	0	0	.1283083	0	0	0	0	0	1	0	25	226	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	56	153	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	27	32	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	0	131	788	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	68	357	0
1	2	0	0	0	75	75	6.041667	1.890203	1.890203	-39.07585	.6849875	.6849875	42	1	1	1	1	1	65	405	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	6	11	0
1	1	0	0	0	3	3	0	25.39583	25.39583	0	-39.38323	-39.38323	56	56	56	0	1	1	109	418	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	87	232	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	59	56	0
0	0	0	0	0	4	0	0	33.26389	0	0	-.8049875	0	0	25	0	0	1	0	175	302	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	175	3501	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	0	0	73	270	0
0	0	0	0	0	2	0	0	21.91667	0	0	-73.27048	0	0	84	0	0	1	0	14	63	0
0	0	0	0	0	4	0	0	20.68056	0	0	3.543542	0	0	11	0	0	1	0	36	79	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	54	0	0	0	0	180	396	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	132	0	0	0	0	84	366	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	23	81	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	90	160	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	165	604	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	54	0	0	0	0	155	502	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	102	0	0	0	0	39	68	0
1	1	0	0	0	1	1	0	0	0	0	0	0	27	67	67	0	0	0	167	849	0
0	0	0	0	0	3	0	0	51.60417	0	0	5.593519	0	0	28	0	0	1	0	39	45	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	27	108	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	4	11	0
1	1	0	0	0	1	1	0	0	0	0	0	0	65	60	60	0	0	0	16	30	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	100	581	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	0	0	0	0	-1	427	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	0	0	0	0	170	4701	0
0	0	0	0	0	2	0	0	2.333333	0	0	-10.34965	0	0	11	0	0	1	0	8	74	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	169	1898	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	103	0	0	0	0	61	129	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	148	621	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	72	0	0	0	0	48	113	0
0	0	0	0	0	8	0	0	15.57143	0	0	-22.56033	0	0	36	0	0	1	0	24	1286	0
0	0	0	0	0	2	0	0	2.041667	0	0	-29.03513	0	0	30	0	0	1	0	165	339	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	167	1924	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	60	206	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	73	0	0	0	0	102	252	0
0	0	0	0	0	3	0	0	1.5625	0	0	-61.2212	0	0	62	0	0	1	0	193	337	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	162	0	0	0	0	173	3708	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	89	0	0	0	0	154	459	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	0	0	0	0	46	86	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	57	215	0
0	0	0	0	0	3	0	0	.125	0	0	-19.02201	0	0	19	0	0	1	0	67	233	0
0	0	0	0	0	2	0	0	.0416667	0	0	-30.51567	0	0	30	0	0	1	0	174	231	0
0	0	0	0	0	2	0	0	33.41667	0	0	-58.63455	0	0	75	0	0	1	0	88	105	0
0	0	0	0	0	2	0	0	59.83333	0	0	-8.077071	0	0	37	0	0	1	0	123	403	0
0	0	0	0	0	2	0	0	.0416667	0	0	-127.0705	0	0	127	0	0	1	0	28	115	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	168	0	0	0	0	92	603	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	0	0	0	0	182	319	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	3	24	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	172	0	0	0	0	182	1125	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	96	0	0	0	0	117	493	0
1	1	0	0	0	2	2	0	.0416667	.0416667	0	-55.02851	-55.02851	55	55	55	0	1	1	0	151	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	0	0	0	0	43	380	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	166	1473	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	122	0	0	0	0	19	129	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	43	288	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	26	68	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	75	0	0	0	0	33	90	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	0	0	0	0	12	122	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	74	113	0
0	0	0	0	0	4	0	0	5.222222	0	0	-15.9904	0	0	19	0	0	1	0	91	796	0
0	0	0	4	0	2	0	0	4	0	0	1.882421	0	0	0	0	0	1	0	17	54	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	145	0	0	0	0	123	1660	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	0	104	266	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	45	58	0
1	1	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	39	95	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	84	352	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	0	0	0	0	50	195	0
0	0	0	0	0	5	0	0	4.03125	0	0	-32.4618	0	0	35	0	0	1	0	57	752	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	141	0	0	0	0	183	469	0
0	0	0	0	0	3	0	0	47.97917	0	0	-17.14181	0	0	49	0	0	1	0	160	1161	0
0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	68	0
0	0	0	0	0	3	0	0	26.95833	0	0	-66.08843	0	0	84	0	0	1	0	171	1149	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	125	0	0	0	0	128	1472	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	114	0	0	0	0	121	801	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	169	0	0	0	0	174	475	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	128	0	0	0	0	5	1470	0
0	0	0	0	0	2	0	0	4.166667	0	0	-100.4819	0	0	102	0	0	1	0	50	162	1
0	0	0	0	0	1	0	0	0	0	0	0	0	0	147	0	0	0	0	168	2189	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	95	587	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	173	1184	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	78	0	0	0	0	128	420	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	0	0	0	0	95	1562	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	0	0	0	0	74	367	0
0	0	0	0	0	2	0	0	46.875	0	0	15.9654	0	0	7	0	0	1	0	165	7932	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	120	0	0	0	0	82	274	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	103	0	0	0	0	147	276	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	12	15	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	106	0	0	0	0	154	807	0
0	0	0	0	0	3	0	0	8.4375	0	0	.06795	0	0	5	0	0	1	0	20	67	0
0	0	0	0	0	4	0	0	6.319445	0	0	-97.20178	0	0	101	0	0	1	0	148	2053	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	147	0	0	0	0	38	351	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	130	222	0
0	0	0	0	0	2	0	0	.0416667	0	0	-67.99465	0	0	68	0	0	1	0	17	306	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	56	308	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	0	0	0	0	12	579	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	0	0	0	0	23	223	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	6	178	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	177	477	0
